asof_date,src,symbol,v8_local_industry_id,v8_local_industry_name,v7_sw_l1_code,v7_sw_l1_name,mapping_type,manual_review_flag,jaccard_score,coverage_vs_v8,coverage_vs_v7,decision_reason
2026-03-30,SW2014,000633,850521.SI,850521.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.101266,1.0,0.101266,high_v8_coverage_single_parent
2026-03-30,SW2014,000635,850322.SI,850322.SI,801030.SI,化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2014,000636,850823.SI,850823.SI,801080.SI,电子,ONE_TO_ONE,0,0.02947,1.0,0.02947,high_v8_coverage_single_parent
2026-03-30,SW2014,000637,859633.SI,859633.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000638,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2014,000639,851247.SI,851247.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.062016,1.0,0.062016,high_v8_coverage_single_parent
2026-03-30,SW2014,000650,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2014,000651,851112.SI,851112.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.027778,1.0,0.027778,high_v8_coverage_single_parent
2026-03-30,SW2014,000652,852311.SI,852311.SI,801230.SI,综合,ONE_TO_ONE,0,0.428571,1.0,0.428571,high_v8_coverage_single_parent
2026-03-30,SW2014,000656,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000659,851424.SI,851424.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.034884,1.0,0.034884,high_v8_coverage_single_parent
2026-03-30,SW2014,000661,851524.SI,851524.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.058824,1.0,0.058824,high_v8_coverage_single_parent
2026-03-30,SW2014,000665,859951.SI,859951.SI,801760.SI,传媒,ONE_TO_ONE,0,0.089744,1.0,0.089744,high_v8_coverage_single_parent
2026-03-30,SW2014,000668,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000669,851631.SI,851631.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.213235,1.0,0.213235,high_v8_coverage_single_parent
2026-03-30,SW2014,000670,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2014,000672,857111.SI,857111.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.177215,1.0,0.177215,high_v8_coverage_single_parent
2026-03-30,SW2014,000676,857651.SI,857651.SI,801760.SI,传媒,ONE_TO_ONE,0,0.153846,1.0,0.153846,high_v8_coverage_single_parent
2026-03-30,SW2014,000677,850343.SI,850343.SI,801030.SI,化工,ONE_TO_ONE,0,0.008791,1.0,0.008791,high_v8_coverage_single_parent
2026-03-30,SW2014,000678,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2014,000679,852031.SI,852031.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.191304,1.0,0.191304,high_v8_coverage_single_parent
2026-03-30,SW2014,000680,850771.SI,850771.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.031148,1.0,0.031148,high_v8_coverage_single_parent
2026-03-30,SW2014,000682,857321.SI,857321.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2014,000685,859712.SI,859712.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000686,851931.SI,851931.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.526316,1.0,0.526316,high_v8_coverage_single_parent
2026-03-30,SW2014,000688,850553.SI,850553.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.082278,1.0,0.082278,high_v8_coverage_single_parent
2026-03-30,SW2014,000690,851611.SI,851611.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.205882,1.0,0.205882,high_v8_coverage_single_parent
2026-03-30,SW2014,000691,850324.SI,850324.SI,801030.SI,化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2014,000692,851614.SI,851614.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.132353,1.0,0.132353,high_v8_coverage_single_parent
2026-03-30,SW2014,000695,857372.SI,857372.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.100478,1.0,0.100478,high_v8_coverage_single_parent
2026-03-30,SW2014,000697,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,000698,859631.SI,859631.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000700,850922.SI,850922.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2014,000701,850232.SI,850232.SI,801880.SI,汽车,ONE_TO_ONE,0,0.015432,1.0,0.015432,high_v8_coverage_single_parent
2026-03-30,SW2014,000702,850142.SI,850142.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.079365,1.0,0.079365,high_v8_coverage_single_parent
2026-03-30,SW2014,000703,859631.SI,859631.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000705,851542.SI,851542.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.045541,1.0,0.045541,high_v8_coverage_single_parent
2026-03-30,SW2014,000709,850442.SI,850442.SI,801040.SI,钢铁,ONE_TO_ONE,0,0.34,1.0,0.34,high_v8_coverage_single_parent
2026-03-30,SW2014,000711,859714.SI,859714.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000712,851931.SI,851931.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.526316,1.0,0.526316,high_v8_coverage_single_parent
2026-03-30,SW2014,000713,850111.SI,850111.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.063492,1.0,0.063492,high_v8_coverage_single_parent
2026-03-30,SW2014,000715,852031.SI,852031.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.191304,1.0,0.191304,high_v8_coverage_single_parent
2026-03-30,SW2014,000716,851281.SI,851281.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.076923,0.909091,0.077519,high_v8_coverage_single_parent
2026-03-30,SW2014,000718,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000719,857692.SI,857692.SI,801760.SI,传媒,ONE_TO_ONE,0,0.121795,1.0,0.121795,high_v8_coverage_single_parent
2026-03-30,SW2014,000720,857344.SI,857344.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.083732,1.0,0.083732,high_v8_coverage_single_parent
2026-03-30,SW2014,000722,851612.SI,851612.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.080882,1.0,0.080882,high_v8_coverage_single_parent
2026-03-30,SW2014,000723,859521.SI,859521.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000725,850831.SI,850831.SI,801080.SI,电子,ONE_TO_ONE,0,0.072692,1.0,0.072692,high_v8_coverage_single_parent
2026-03-30,SW2014,000726,851312.SI,851312.SI,801130.SI,纺织服装,ONE_TO_ONE,0,0.067227,1.0,0.067227,high_v8_coverage_single_parent
2026-03-30,SW2014,000727,850831.SI,850831.SI,801080.SI,电子,ONE_TO_ONE,0,0.072692,1.0,0.072692,high_v8_coverage_single_parent
2026-03-30,SW2014,000728,851931.SI,851931.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.526316,1.0,0.526316,high_v8_coverage_single_parent
2026-03-30,SW2014,000729,851232.SI,851232.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.054264,1.0,0.054264,high_v8_coverage_single_parent
2026-03-30,SW2014,000731,850331.SI,850331.SI,801030.SI,化工,ONE_TO_ONE,0,0.013187,1.0,0.013187,high_v8_coverage_single_parent
2026-03-30,SW2014,000733,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2014,000735,850172.SI,850172.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.095238,1.0,0.095238,high_v8_coverage_single_parent
2026-03-30,SW2014,000736,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000737,850552.SI,850552.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.101266,1.0,0.101266,high_v8_coverage_single_parent
2026-03-30,SW2014,000738,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,000739,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2014,000750,851931.SI,851931.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.526316,1.0,0.526316,high_v8_coverage_single_parent
2026-03-30,SW2014,000751,850553.SI,850553.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.082278,1.0,0.082278,high_v8_coverage_single_parent
2026-03-30,SW2014,000752,851232.SI,851232.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.054264,1.0,0.054264,high_v8_coverage_single_parent
2026-03-30,SW2014,000753,852311.SI,852311.SI,801230.SI,综合,ONE_TO_ONE,0,0.428571,1.0,0.428571,high_v8_coverage_single_parent
2026-03-30,SW2014,000755,851731.SI,851731.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.138889,1.0,0.138889,high_v8_coverage_single_parent
2026-03-30,SW2014,000756,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2014,000757,850233.SI,850233.SI,801880.SI,汽车,ONE_TO_ONE,0,0.015432,1.0,0.015432,high_v8_coverage_single_parent
2026-03-30,SW2014,000758,850553.SI,850553.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.082278,1.0,0.082278,high_v8_coverage_single_parent
2026-03-30,SW2014,000759,852032.SI,852032.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.06087,1.0,0.06087,high_v8_coverage_single_parent
2026-03-30,SW2014,000761,850442.SI,850442.SI,801040.SI,钢铁,ONE_TO_ONE,0,0.34,1.0,0.34,high_v8_coverage_single_parent
2026-03-30,SW2014,000766,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,000767,851611.SI,851611.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.205882,1.0,0.205882,high_v8_coverage_single_parent
2026-03-30,SW2014,000768,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,000776,851931.SI,851931.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.526316,1.0,0.526316,high_v8_coverage_single_parent
2026-03-30,SW2014,000777,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2014,000779,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2014,000783,851931.SI,851931.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.526316,1.0,0.526316,high_v8_coverage_single_parent
2026-03-30,SW2014,000785,852034.SI,852034.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.121739,1.0,0.121739,high_v8_coverage_single_parent
2026-03-30,SW2014,000786,850614.SI,850614.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.21519,1.0,0.21519,high_v8_coverage_single_parent
2026-03-30,SW2014,000788,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,000789,857111.SI,857111.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.177215,1.0,0.177215,high_v8_coverage_single_parent
2026-03-30,SW2014,000790,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2014,000791,851612.SI,851612.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.080882,1.0,0.080882,high_v8_coverage_single_parent
2026-03-30,SW2014,000793,857692.SI,857692.SI,801760.SI,传媒,ONE_TO_ONE,0,0.121795,1.0,0.121795,high_v8_coverage_single_parent
2026-03-30,SW2014,000795,850522.SI,850522.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2014,000796,852131.SI,852131.SI,801210.SI,休闲服务,ONE_TO_ONE,0,0.064516,1.0,0.064516,high_v8_coverage_single_parent
2026-03-30,SW2014,000797,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000799,851251.SI,851251.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.155039,1.0,0.155039,high_v8_coverage_single_parent
2026-03-30,SW2014,000800,850912.SI,850912.SI,801880.SI,汽车,ONE_TO_ONE,0,0.024691,1.0,0.024691,high_v8_coverage_single_parent
2026-03-30,SW2014,000801,851122.SI,851122.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.055556,1.0,0.055556,high_v8_coverage_single_parent
2026-03-30,SW2014,000802,857661.SI,857661.SI,801760.SI,传媒,ONE_TO_ONE,0,0.096154,1.0,0.096154,high_v8_coverage_single_parent
2026-03-30,SW2014,000803,859713.SI,859713.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000807,850551.SI,850551.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.196203,1.0,0.196203,high_v8_coverage_single_parent
2026-03-30,SW2014,000809,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000810,851122.SI,851122.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.055556,1.0,0.055556,high_v8_coverage_single_parent
2026-03-30,SW2014,000811,850715.SI,850715.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.027869,1.0,0.027869,high_v8_coverage_single_parent
2026-03-30,SW2014,000812,851425.SI,851425.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.110465,1.0,0.110465,high_v8_coverage_single_parent
2026-03-30,SW2014,000813,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,000815,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2014,000816,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2014,000818,850322.SI,850322.SI,801030.SI,化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2014,000819,859633.SI,859633.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000820,859721.SI,859721.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000821,857355.SI,857355.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.023923,1.0,0.023923,high_v8_coverage_single_parent
2026-03-30,SW2014,000823,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2014,000826,859714.SI,859714.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000828,851731.SI,851731.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.138889,1.0,0.138889,high_v8_coverage_single_parent
2026-03-30,SW2014,000829,852041.SI,852041.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.06087,1.0,0.06087,high_v8_coverage_single_parent
2026-03-30,SW2014,000830,850325.SI,850325.SI,801030.SI,化工,ONE_TO_ONE,0,0.017582,1.0,0.017582,high_v8_coverage_single_parent
2026-03-30,SW2014,000833,852311.SI,852311.SI,801230.SI,综合,ONE_TO_ONE,0,0.428571,1.0,0.428571,high_v8_coverage_single_parent
2026-03-30,SW2014,000837,850711.SI,850711.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.029508,1.0,0.029508,high_v8_coverage_single_parent
2026-03-30,SW2014,000838,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000839,852214.SI,852214.SI,801770.SI,通信,ONE_TO_ONE,0,0.119718,1.0,0.119718,high_v8_coverage_single_parent
2026-03-30,SW2014,000848,851271.SI,851271.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.062016,1.0,0.062016,high_v8_coverage_single_parent
2026-03-30,SW2014,000850,851312.SI,851312.SI,801130.SI,纺织服装,ONE_TO_ONE,0,0.067227,1.0,0.067227,high_v8_coverage_single_parent
2026-03-30,SW2014,000852,850725.SI,850725.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.088525,1.0,0.088525,high_v8_coverage_single_parent
2026-03-30,SW2014,000856,850727.SI,850727.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.129508,1.0,0.129508,high_v8_coverage_single_parent
2026-03-30,SW2014,000858,851251.SI,851251.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.155039,1.0,0.155039,high_v8_coverage_single_parent
2026-03-30,SW2014,000859,850355.SI,850355.SI,801030.SI,化工,ONE_TO_ONE,0,0.043956,1.0,0.043956,high_v8_coverage_single_parent
2026-03-30,SW2014,000860,851251.SI,851251.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.155039,1.0,0.155039,high_v8_coverage_single_parent
2026-03-30,SW2014,000862,851617.SI,851617.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.102941,1.0,0.102941,high_v8_coverage_single_parent
2026-03-30,SW2014,000863,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000868,850913.SI,850913.SI,801880.SI,汽车,ONE_TO_ONE,0,0.015432,1.0,0.015432,high_v8_coverage_single_parent
2026-03-30,SW2014,000869,851233.SI,851233.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.069767,1.0,0.069767,high_v8_coverage_single_parent
2026-03-30,SW2014,000875,851610.SI,851610.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.110294,1.0,0.110294,high_v8_coverage_single_parent
2026-03-30,SW2014,000876,850172.SI,850172.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.095238,1.0,0.095238,high_v8_coverage_single_parent
2026-03-30,SW2014,000877,857111.SI,857111.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.177215,1.0,0.177215,high_v8_coverage_single_parent
2026-03-30,SW2014,000878,850552.SI,850552.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.101266,1.0,0.101266,high_v8_coverage_single_parent
2026-03-30,SW2014,000880,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2014,000881,850339.SI,850339.SI,801030.SI,化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2014,000882,852031.SI,852031.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.191304,1.0,0.191304,high_v8_coverage_single_parent
2026-03-30,SW2014,000883,851610.SI,851610.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.110294,1.0,0.110294,high_v8_coverage_single_parent
2026-03-30,SW2014,000885,859713.SI,859713.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000886,851731.SI,851731.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.138889,1.0,0.138889,high_v8_coverage_single_parent
2026-03-30,SW2014,000887,850925.SI,850925.SI,801880.SI,汽车,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
2026-03-30,SW2014,000888,852112.SI,852112.SI,801210.SI,休闲服务,ONE_TO_ONE,0,0.139785,1.0,0.139785,high_v8_coverage_single_parent
2026-03-30,SW2014,000889,852213.SI,852213.SI,801770.SI,通信,ONE_TO_ONE,0,0.125874,0.947368,0.126761,high_v8_coverage_single_parent
2026-03-30,SW2014,000890,859721.SI,859721.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000892,857661.SI,857661.SI,801760.SI,传媒,ONE_TO_ONE,0,0.096154,1.0,0.096154,high_v8_coverage_single_parent
2026-03-30,SW2014,000895,851241.SI,851241.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.054264,1.0,0.054264,high_v8_coverage_single_parent
2026-03-30,SW2014,000897,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000898,850442.SI,850442.SI,801040.SI,钢铁,ONE_TO_ONE,0,0.34,1.0,0.34,high_v8_coverage_single_parent
2026-03-30,SW2014,000899,851611.SI,851611.SI,801160.SI,公用事业,ONE_TO_ONE,0,0.205882,1.0,0.205882,high_v8_coverage_single_parent
2026-03-30,SW2014,000900,851731.SI,851731.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.138889,1.0,0.138889,high_v8_coverage_single_parent
2026-03-30,SW2014,000901,850926.SI,850926.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2014,000902,850381.SI,850381.SI,801030.SI,化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2014,000903,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2014,000905,851711.SI,851711.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2014,000906,851782.SI,851782.SI,801170.SI,交通运输,ONE_TO_ONE,0,0.090278,1.0,0.090278,high_v8_coverage_single_parent
2026-03-30,SW2014,000908,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,000909,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000910,851436.SI,851436.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.075581,1.0,0.075581,high_v8_coverage_single_parent
2026-03-30,SW2014,000911,850154.SI,850154.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.079365,1.0,0.079365,high_v8_coverage_single_parent
2026-03-30,SW2014,000912,850331.SI,850331.SI,801030.SI,化工,ONE_TO_ONE,0,0.013187,1.0,0.013187,high_v8_coverage_single_parent
2026-03-30,SW2014,000913,858812.SI,858812.SI,801880.SI,汽车,ONE_TO_ONE,0,0.024691,1.0,0.024691,high_v8_coverage_single_parent
2026-03-30,SW2014,000915,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,000917,859951.SI,859951.SI,801760.SI,传媒,ONE_TO_ONE,0,0.089744,1.0,0.089744,high_v8_coverage_single_parent
2026-03-30,SW2014,000919,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,000920,850355.SI,850355.SI,801030.SI,化工,ONE_TO_ONE,0,0.043956,1.0,0.043956,high_v8_coverage_single_parent
2026-03-30,SW2014,000921,851112.SI,851112.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.027778,1.0,0.027778,high_v8_coverage_single_parent
2026-03-30,SW2014,000922,850741.SI,850741.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2014,000925,850936.SI,850936.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.05082,1.0,0.05082,high_v8_coverage_single_parent
2026-03-30,SW2014,000926,851811.SI,851811.SI,801180.SI,房地产,ONE_TO_ONE,0,0.566667,0.985507,0.571429,high_v8_coverage_single_parent
2026-03-30,SW2014,000927,850936.SI,850936.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.05082,1.0,0.05082,high_v8_coverage_single_parent
2026-03-30,SW2014,000928,857243.SI,857243.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.022727,1.0,0.022727,high_v8_coverage_single_parent
2026-03-30,SW2014,000929,851232.SI,851232.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.054264,1.0,0.054264,high_v8_coverage_single_parent
2026-03-30,SW2014,000930,850154.SI,850154.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.079365,1.0,0.079365,high_v8_coverage_single_parent
2026-03-30,SW2014,000931,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,000932,850442.SI,850442.SI,801040.SI,钢铁,ONE_TO_ONE,0,0.34,1.0,0.34,high_v8_coverage_single_parent
2026-03-30,SW2014,000933,850551.SI,850551.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.196203,1.0,0.196203,high_v8_coverage_single_parent
2026-03-30,SW2014,000935,851927.SI,851927.SI,801790.SI,非银金融,ONE_TO_ONE,0,0.042105,1.0,0.042105,high_v8_coverage_single_parent
2026-03-30,SW2014,000936,850341.SI,850341.SI,801030.SI,化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2014,000937,859512.SI,859512.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,000938,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2014,000948,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
